70,70,0,0,321
70,70,0,1,328
70,70,0,2,330
70,70,0,3,323
70,70,0,4,339
70,70,0,5,323
70,70,0,6,330
70,70,0,7,329
70,70,0,8,325
70,70,0,9,320
70,70,1,0,323
70,70,1,1,330
70,70,1,2,327
70,70,1,3,327
70,70,1,4,318
70,70,1,5,334
70,70,1,6,319
70,70,1,7,327
70,70,1,8,316
70,70,1,9,326
70,70,2.0,0,320
70,70,2.0,1,319
70,70,2.0,2,326
70,70,2.0,3,328
70,70,2.0,4,329
70,70,2.0,5,328
70,70,2.0,6,331
70,70,2.0,7,322
70,70,2.0,8,336
70,70,2.0,9,325
70,70,3.0,0,330
70,70,3.0,1,317
70,70,3.0,2,323
70,70,3.0,3,330
70,70,3.0,4,320
70,70,3.0,5,324
70,70,3.0,6,322
70,70,3.0,7,324
70,70,3.0,8,374
70,70,3.0,9,344
70,70,4.0,0,328
70,70,4.0,1,333
70,70,4.0,2,327
70,70,4.0,3,344
70,70,4.0,4,323
70,70,4.0,5,324
70,70,4.0,6,325
70,70,4.0,7,336
70,70,4.0,8,334
70,70,4.0,9,322
70,70,5.0,0,324
70,70,5.0,1,331
70,70,5.0,2,331
70,70,5.0,3,327
70,70,5.0,4,330
70,70,5.0,5,324
70,70,5.0,6,334
70,70,5.0,7,324
70,70,5.0,8,330
70,70,5.0,9,326
70,70,6.0,0,322
70,70,6.0,1,320
70,70,6.0,2,337
70,70,6.0,3,326
70,70,6.0,4,325
70,70,6.0,5,328
70,70,6.0,6,322
70,70,6.0,7,318
70,70,6.0,8,323
70,70,6.0,9,325
70,70,7.0,0,338
70,70,7.0,1,327
70,70,7.0,2,316
70,70,7.0,3,319
70,70,7.0,4,324
70,70,7.0,5,343
70,70,7.0,6,335
70,70,7.0,7,320
70,70,7.0,8,338
70,70,7.0,9,330
70,70,9.0,0,333
70,70,9.0,1,341
70,70,9.0,2,322
70,70,9.0,3,320
70,70,9.0,4,334
70,70,9.0,5,325
70,70,9.0,6,323
70,70,9.0,7,321
70,70,9.0,8,321
70,70,9.0,9,336
70,70,11.0,0,328
70,70,11.0,1,330
