4.0,7,100,0,222
4.0,7,100,1,221
4.0,7,100,2,223
4.0,7,100,3,222
4.0,7,100,4,221
4.0,7,100,5,223
4.0,7,100,6,220
4.0,7,100,7,223
4.0,7,100,8,222
4.0,7,100,9,222
4.0,7,100,10,221
4.0,7,100,11,222
4.0,7,100,12,221
4.0,7,100,13,223
4.0,7,100,14,224
5.0,7,100,0,233
5.0,7,100,1,231
5.0,7,100,2,231
5.0,7,100,3,232
5.0,7,100,4,233
5.0,7,100,5,232
5.0,7,100,6,232
5.0,7,100,7,231
5.0,7,100,8,232
5.0,7,100,9,235
5.0,7,100,10,231
5.0,7,100,11,230
5.0,7,100,12,250
5.0,7,100,13,248
5.0,7,100,14,252
6.0,7,100,0,273
6.0,7,100,1,275
6.0,7,100,2,256
6.0,7,100,3,255
6.0,7,100,4,241
6.0,7,100,5,239
6.0,7,100,6,242
6.0,7,100,7,242
6.0,7,100,8,242
6.0,7,100,9,242
6.0,7,100,10,239
6.0,7,100,11,239
6.0,7,100,12,240
6.0,7,100,13,240
6.0,7,100,14,243
7.0,7,100,0,250
7.0,7,100,1,249
7.0,7,100,2,249
7.0,7,100,3,247
7.0,7,100,4,249
7.0,7,100,5,248
7.0,7,100,6,249
7.0,7,100,7,249
7.0,7,100,8,248
7.0,7,100,9,246
7.0,7,100,10,248
7.0,7,100,11,248
7.0,7,100,12,249
7.0,7,100,13,250
7.0,7,100,14,250
9.0,7,100,0,262
9.0,7,100,1,270
9.0,7,100,2,264
9.0,7,100,3,262
9.0,7,100,4,263
9.0,7,100,5,261
9.0,7,100,6,263
9.0,7,100,7,262
9.0,7,100,8,263
9.0,7,100,9,264
9.0,7,100,10,261
9.0,7,100,11,263
9.0,7,100,12,262
9.0,7,100,13,262
9.0,7,100,14,264
11.0,7,100,0,277
11.0,7,100,1,274
11.0,7,100,2,274
11.0,7,100,3,275
11.0,7,100,4,276
11.0,7,100,5,277
11.0,7,100,6,276
11.0,7,100,7,274
11.0,7,100,8,274
11.0,7,100,9,277
11.0,7,100,10,275
11.0,7,100,11,277
11.0,7,100,12,276
11.0,7,100,13,273
11.0,7,100,14,276
13.0,7,100,0,289
13.0,7,100,1,287
13.0,7,100,2,286
13.0,7,100,3,288
13.0,7,100,4,289
13.0,7,100,5,287
13.0,7,100,6,288
13.0,7,100,7,286
13.0,7,100,8,287
13.0,7,100,9,287
13.0,7,100,10,288
13.0,7,100,11,288
13.0,7,100,12,288
13.0,7,100,13,291
13.0,7,100,14,285
15.0,7,100,0,296
15.0,7,100,1,296
15.0,7,100,2,298
15.0,7,100,3,296
15.0,7,100,4,299
15.0,7,100,5,296
15.0,7,100,6,297
15.0,7,100,7,298
15.0,7,100,8,296
15.0,7,100,9,298
15.0,7,100,10,297
15.0,7,100,11,298
15.0,7,100,12,297
15.0,7,100,13,297
15.0,7,100,14,298
18.0,7,100,0,310
18.0,7,100,1,311
18.0,7,100,2,311
18.0,7,100,3,309
18.0,7,100,4,310
18.0,7,100,5,315
18.0,7,100,6,310
18.0,7,100,7,311
18.0,7,100,8,310
18.0,7,100,9,309
18.0,7,100,10,312
