4.0,7,100,0,243
4.0,7,100,1,242
4.0,7,100,2,271
4.0,7,100,3,268
4.0,7,100,4,241
4.0,7,100,5,240
4.0,7,100,6,239
4.0,7,100,7,240
4.0,7,100,8,249
4.0,7,100,9,241
4.0,7,100,10,240
4.0,7,100,11,241
4.0,7,100,12,240
4.0,7,100,13,241
4.0,7,100,14,244
5.0,7,100,0,254
5.0,7,100,1,253
5.0,7,100,2,253
5.0,7,100,3,252
5.0,7,100,4,257
5.0,7,100,5,256
5.0,7,100,6,253
5.0,7,100,7,255
5.0,7,100,8,252
5.0,7,100,9,230
5.0,7,100,10,254
5.0,7,100,11,256
5.0,7,100,12,253
5.0,7,100,13,234
5.0,7,100,14,259
6.0,7,100,0,267
6.0,7,100,1,269
6.0,7,100,2,271
6.0,7,100,3,269
6.0,7,100,4,270
6.0,7,100,5,268
6.0,7,100,6,267
6.0,7,100,7,269
6.0,7,100,8,269
6.0,7,100,9,269
6.0,7,100,10,269
6.0,7,100,11,269
6.0,7,100,12,269
6.0,7,100,13,267
6.0,7,100,14,269
7.0,7,100,0,280
7.0,7,100,1,280
7.0,7,100,2,282
7.0,7,100,3,281
7.0,7,100,4,282
7.0,7,100,5,293
7.0,7,100,6,283
7.0,7,100,7,282
7.0,7,100,8,282
7.0,7,100,9,285
7.0,7,100,10,281
7.0,7,100,11,280
7.0,7,100,12,281
7.0,7,100,13,287
7.0,7,100,14,284
9.0,7,100,0,306
9.0,7,100,1,306
9.0,7,100,2,307
9.0,7,100,3,306
9.0,7,100,4,308
9.0,7,100,5,309
9.0,7,100,6,311
9.0,7,100,7,307
9.0,7,100,8,305
9.0,7,100,9,308
9.0,7,100,10,307
9.0,7,100,11,306
9.0,7,100,12,306
9.0,7,100,13,306
9.0,7,100,14,312
11.0,7,100,0,325
11.0,7,100,1,323
11.0,7,100,2,323
11.0,7,100,3,328
11.0,7,100,4,323
11.0,7,100,5,324
11.0,7,100,6,324
11.0,7,100,7,322
11.0,7,100,8,325
11.0,7,100,9,324
11.0,7,100,10,324
11.0,7,100,11,324
11.0,7,100,12,326
11.0,7,100,13,324
11.0,7,100,14,324
13.0,7,100,0,343
13.0,7,100,1,344
13.0,7,100,2,342
13.0,7,100,3,339
13.0,7,100,4,341
13.0,7,100,5,341
13.0,7,100,6,343
13.0,7,100,7,350
13.0,7,100,8,343
13.0,7,100,9,343
13.0,7,100,10,346
13.0,7,100,11,344
13.0,7,100,12,347
13.0,7,100,13,346
13.0,7,100,14,344
15.0,7,100,0,364
15.0,7,100,1,362
15.0,7,100,2,363
15.0,7,100,3,365
15.0,7,100,4,362
15.0,7,100,5,362
15.0,7,100,6,359
15.0,7,100,7,362
15.0,7,100,8,362
15.0,7,100,9,364
15.0,7,100,10,363
15.0,7,100,11,363
15.0,7,100,12,362
15.0,7,100,13,363
15.0,7,100,14,360
18.0,7,100,0,432
18.0,7,100,1,437
18.0,7,100,2,442
18.0,7,100,3,430
18.0,7,100,4,435
18.0,7,100,5,431
18.0,7,100,6,433
18.0,7,100,7,430
18.0,7,100,8,431
18.0,7,100,9,433
18.0,7,100,10,431
18.0,7,100,11,434
18.0,7,100,12,432
18.0,7,100,13,437
18.0,7,100,14,433
21.0,7,100,0,461
21.0,7,100,1,459
21.0,7,100,2,460
21.0,7,100,3,462
21.0,7,100,4,468
21.0,7,100,5,461
21.0,7,100,6,458
21.0,7,100,7,462
21.0,7,100,8,462
21.0,7,100,9,461
21.0,7,100,10,458
21.0,7,100,11,461
21.0,7,100,12,477
21.0,7,100,13,493
21.0,7,100,14,488
25.0,7,100,0,513
25.0,7,100,1,533
25.0,7,100,2,496
25.0,7,100,3,500
25.0,7,100,4,498
25.0,7,100,5,498
25.0,7,100,6,498
25.0,7,100,7,498
25.0,7,100,8,502
25.0,7,100,9,497
25.0,7,100,10,507
25.0,7,100,11,502
25.0,7,100,12,499
25.0,7,100,13,504
25.0,7,100,14,503
29.0,7,100,0,543
29.0,7,100,1,547
29.0,7,100,2,542
29.0,7,100,3,547
29.0,7,100,4,544
29.0,7,100,5,545
29.0,7,100,6,544
29.0,7,100,7,545
29.0,7,100,8,544
29.0,7,100,9,546
29.0,7,100,10,544
29.0,7,100,11,544
29.0,7,100,12,543
29.0,7,100,13,545
29.0,7,100,14,542
34.0,7,100,0,629
34.0,7,100,1,627
34.0,7,100,2,633
34.0,7,100,3,625
34.0,7,100,4,636
