26.0,676.0,3,245
26.0,676.0,4,245
26.0,676.0,5,253
26.0,676.0,6,252
26.0,676.0,7,256
26.0,676.0,8,245
26.0,676.0,9,255
31.0,961.0,0,259
31.0,961.0,1,261
31.0,961.0,2,256
31.0,961.0,3,258
31.0,961.0,4,261
31.0,961.0,5,255
31.0,961.0,6,257
31.0,961.0,7,254
31.0,961.0,8,259
31.0,961.0,9,259
37.0,1369.0,0,267
37.0,1369.0,1,265
37.0,1369.0,2,268
37.0,1369.0,3,264
37.0,1369.0,4,268
37.0,1369.0,5,271
37.0,1369.0,6,267
37.0,1369.0,7,268
37.0,1369.0,8,264
37.0,1369.0,9,267
44.0,1936.0,0,283
44.0,1936.0,1,275
44.0,1936.0,2,279
44.0,1936.0,3,282
44.0,1936.0,4,280
44.0,1936.0,5,275
44.0,1936.0,6,275
44.0,1936.0,7,282
44.0,1936.0,8,277
44.0,1936.0,9,275
52.0,2704.0,0,311
52.0,2704.0,1,306
52.0,2704.0,2,312
52.0,2704.0,3,319
52.0,2704.0,4,313
52.0,2704.0,5,311
52.0,2704.0,6,313
52.0,2704.0,7,308
52.0,2704.0,8,311
52.0,2704.0,9,310
61.0,3721.0,0,330
61.0,3721.0,1,323
61.0,3721.0,2,327
61.0,3721.0,3,332
61.0,3721.0,4,334
61.0,3721.0,5,325
61.0,3721.0,6,329
61.0,3721.0,7,325
61.0,3721.0,8,333
61.0,3721.0,9,372
72.0,5184.0,0,354
72.0,5184.0,1,351
72.0,5184.0,2,339
72.0,5184.0,3,350
72.0,5184.0,4,350
72.0,5184.0,5,342
72.0,5184.0,6,339
72.0,5184.0,7,344
72.0,5184.0,8,343
72.0,5184.0,9,350
85.0,7225.0,0,366
85.0,7225.0,1,366
85.0,7225.0,2,365
85.0,7225.0,3,364
85.0,7225.0,4,366
85.0,7225.0,5,372
85.0,7225.0,6,372
85.0,7225.0,7,366
85.0,7225.0,8,363
85.0,7225.0,9,360
100.0,10000.0,0,394
100.0,10000.0,1,400
100.0,10000.0,2,397
100.0,10000.0,3,394
100.0,10000.0,4,391
100.0,10000.0,5,394
100.0,10000.0,6,393
100.0,10000.0,7,394
100.0,10000.0,8,387
100.0,10000.0,9,392
117.0,13689.0,0,419
117.0,13689.0,1,430
117.0,13689.0,2,414
117.0,13689.0,3,434
117.0,13689.0,4,434
117.0,13689.0,5,415
117.0,13689.0,6,428
117.0,13689.0,7,412
117.0,13689.0,8,427
117.0,13689.0,9,440
137.0,18769.0,0,504
137.0,18769.0,1,488
137.0,18769.0,2,490
137.0,18769.0,3,481
137.0,18769.0,4,503
137.0,18769.0,5,487
137.0,18769.0,6,486
137.0,18769.0,7,476
137.0,18769.0,8,479
137.0,18769.0,9,489
161.0,25921.0,0,580
161.0,25921.0,1,583
161.0,25921.0,2,680
161.0,25921.0,3,607
161.0,25921.0,4,591
161.0,25921.0,5,629
161.0,25921.0,6,638
161.0,25921.0,7,591
161.0,25921.0,8,624
161.0,25921.0,9,591
189.0,35721.0,0,714
189.0,35721.0,1,756
189.0,35721.0,2,708
189.0,35721.0,3,700
189.0,35721.0,4,695
189.0,35721.0,5,762
189.0,35721.0,6,852
189.0,35721.0,7,687
189.0,35721.0,8,715
189.0,35721.0,9,697
222.0,49284.0,0,855
222.0,49284.0,1,714
222.0,49284.0,2,735
222.0,49284.0,3,753
222.0,49284.0,4,699
222.0,49284.0,5,736
222.0,49284.0,6,710
222.0,49284.0,7,710
222.0,49284.0,8,766
222.0,49284.0,9,772
260.0,67600.0,0,1176
260.0,67600.0,1,1038
260.0,67600.0,2,1008
260.0,67600.0,3,1259
260.0,67600.0,4,1190
260.0,67600.0,5,1054
260.0,67600.0,6,1200
260.0,67600.0,7,1027
260.0,67600.0,8,1026
260.0,67600.0,9,1104
305.0,93025.0,0,1476
305.0,93025.0,1,1497
305.0,93025.0,2,1430
305.0,93025.0,3,1531
305.0,93025.0,4,1337
305.0,93025.0,5,1351
305.0,93025.0,6,1358
305.0,93025.0,7,1365
305.0,93025.0,8,1491
305.0,93025.0,9,1382
357.0,127449.0,0,1652
357.0,127449.0,1,1797
357.0,127449.0,2,1538
357.0,127449.0,3,1517
357.0,127449.0,4,1746
357.0,127449.0,5,1526
357.0,127449.0,6,1455
357.0,127449.0,7,1661
357.0,127449.0,8,1510
357.0,127449.0,9,1741
418.0,174724.0,0,1880
418.0,174724.0,1,1762
418.0,174724.0,2,1832
418.0,174724.0,3,2105
418.0,174724.0,4,2058
418.0,174724.0,5,1884
418.0,174724.0,6,1892
418.0,174724.0,7,1753
418.0,174724.0,8,2150
418.0,174724.0,9,1800
490.0,240100.0,0,2416
490.0,240100.0,1,2658
490.0,240100.0,2,2669
490.0,240100.0,3,2390
490.0,240100.0,4,2517
490.0,240100.0,5,2520
490.0,240100.0,6,2527
490.0,240100.0,7,2528
490.0,240100.0,8,2798
490.0,240100.0,9,2413
574.0,329476.0,0,3313
574.0,329476.0,1,3206
574.0,329476.0,2,3115
574.0,329476.0,3,3320
574.0,329476.0,4,3222
574.0,329476.0,5,3324
574.0,329476.0,6,3216
574.0,329476.0,7,3181
574.0,329476.0,8,3102
574.0,329476.0,9,3267
672.0,451584.0,0,3715
672.0,451584.0,1,3852
672.0,451584.0,2,3707
672.0,451584.0,3,3735
672.0,451584.0,4,3915
672.0,451584.0,5,3703
672.0,451584.0,6,3790
672.0,451584.0,7,3684
672.0,451584.0,8,3681
672.0,451584.0,9,3776
787.0,619369.0,0,5204
787.0,619369.0,1,5410
787.0,619369.0,2,5321
787.0,619369.0,3,5168
787.0,619369.0,4,5197
787.0,619369.0,5,5393
787.0,619369.0,6,5083
787.0,619369.0,7,5214
787.0,619369.0,8,5279
787.0,619369.0,9,5137
921.0,848241.0,0,6233
921.0,848241.0,1,6070
921.0,848241.0,2,6003
921.0,848241.0,3,5964
921.0,848241.0,4,6027
921.0,848241.0,5,6025
921.0,848241.0,6,5937
921.0,848241.0,7,5969
921.0,848241.0,8,6205
921.0,848241.0,9,5941
